Repetition,Algorithm,MCC,AUC,BA,F1,Recall,Specificity,Precision,PRAUC,Best_Params
0,LR_ElasticNet,0.6693419514856722,0.8933566433566434,0.8251748251748252,0.8,0.7272727272727273,0.9230769230769231,0.8888888888888888,0.9064633399534515,"{'classifier__C': 0.1, 'classifier__l1_ratio': 0.2}"
0,GNB,0.6055996170430269,0.8968531468531469,0.7762237762237763,0.7222222222222222,0.5909090909090909,0.9615384615384616,0.9285714285714286,0.8278125208318767,default
0,LDA,0.6301918419601026,0.8898601398601399,0.8024475524475525,0.7692307692307693,0.6818181818181818,0.9230769230769231,0.8823529411764706,0.8985263883384067,default
0,RF,0.5829752480681661,0.8951048951048951,0.7832167832167831,0.75,0.6818181818181818,0.8846153846153846,0.8333333333333334,0.9049233593011434,"{'classifier__max_depth': 5, 'classifier__n_estimators': 200}"
0,LightGBM,0.6216038822203304,0.8968531468531468,0.8094405594405594,0.7906976744186046,0.7727272727272727,0.8461538461538461,0.8095238095238095,0.9109015167838697,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
0,XGBoost,0.46382024385259374,0.8461538461538461,0.7325174825174825,0.723404255319149,0.7727272727272727,0.6923076923076923,0.68,0.87896031816777,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
0,CatBoost,0.5853694070049635,0.8793706293706294,0.7937062937062938,0.782608695652174,0.8181818181818182,0.7692307692307693,0.75,0.8928773023164518,"{'classifier__depth': 6, 'classifier__learning_rate': 0.01}"
0,LR_ElasticNet,0.6242392755610096,0.9108391608391608,0.8129370629370629,0.8,0.8181818181818182,0.8076923076923077,0.782608695652174,0.8765967897458891,"{'classifier__C': 1.0, 'classifier__l1_ratio': 0.5}"
0,GNB,0.5617467761896284,0.8846153846153846,0.7657342657342657,0.7777777777777778,0.9545454545454546,0.5769230769230769,0.65625,0.8632498120774157,default
0,LDA,0.6242392755610096,0.8951048951048951,0.8129370629370629,0.8,0.8181818181818182,0.8076923076923077,0.782608695652174,0.8765559820204029,default
0,RF,0.5853694070049635,0.8863636363636364,0.7937062937062938,0.782608695652174,0.8181818181818182,0.7692307692307693,0.75,0.8562162641384425,"{'classifier__max_depth': 5, 'classifier__n_estimators': 100}"
0,LightGBM,0.6312140160700712,0.8863636363636364,0.8164335664335665,0.8085106382978723,0.8636363636363636,0.7692307692307693,0.76,0.8651474633857762,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
0,XGBoost,0.6312140160700712,0.888111888111888,0.8164335664335665,0.8085106382978723,0.8636363636363636,0.7692307692307693,0.76,0.8873932944619843,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 100}"
0,CatBoost,0.5853694070049635,0.8898601398601398,0.7937062937062938,0.782608695652174,0.8181818181818182,0.7692307692307693,0.75,0.8415968910728905,"{'classifier__depth': 4, 'classifier__learning_rate': 0.01}"
0,LR_ElasticNet,0.6643482831758064,0.8881118881118881,0.8286713286713286,0.8095238095238095,0.7727272727272727,0.8846153846153846,0.85,0.8736164548690155,"{'classifier__C': 0.1, 'classifier__l1_ratio': 0.2}"
0,GNB,0.5063391100141865,0.8688811188811189,0.7430069930069929,0.7547169811320755,0.9090909090909091,0.5769230769230769,0.6451612903225806,0.8611779017043629,default
0,LDA,0.7058891543857989,0.9003496503496503,0.8513986013986015,0.8372093023255814,0.8181818181818182,0.8846153846153846,0.8571428571428571,0.9047325531326728,default
0,RF,0.57953786404698,0.8863636363636364,0.7867132867132867,0.7619047619047619,0.7272727272727273,0.8461538461538461,0.8,0.89192097606838,"{'classifier__max_depth': 5, 'classifier__n_estimators': 100}"
0,LightGBM,0.6216038822203304,0.8496503496503495,0.8094405594405594,0.7906976744186046,0.7727272727272727,0.8461538461538461,0.8095238095238095,0.8540813050079621,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 100}"
0,XGBoost,0.57953786404698,0.8846153846153847,0.7867132867132867,0.7619047619047619,0.7272727272727273,0.8461538461538461,0.8,0.8925649023161257,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
0,CatBoost,0.4947274449181537,0.8566433566433567,0.7447552447552448,0.7142857142857143,0.6818181818181818,0.8076923076923077,0.75,0.8315872140964533,"{'classifier__depth': 6, 'classifier__learning_rate': 0.01}"
1,LR_ElasticNet,0.8775217193155135,0.9314381270903009,0.9372909698996655,0.9333333333333333,0.9130434782608695,0.9615384615384616,0.9545454545454546,0.9445306185150745,"{'classifier__C': 0.1, 'classifier__l1_ratio': 0.2}"
1,GNB,0.5470403875845892,0.9297658862876254,0.7642140468227425,0.7777777777777778,0.9130434782608695,0.6153846153846154,0.6774193548387096,0.9403493087131531,default
1,LDA,0.8381410922535469,0.9280936454849498,0.9155518394648829,0.9090909090909091,0.8695652173913043,0.9615384615384616,0.9523809523809523,0.9492879562327702,default
1,RF,0.754180602006689,0.9364548494983277,0.8770903010033444,0.8695652173913043,0.8695652173913043,0.8846153846153846,0.8695652173913043,0.9468670609097081,"{'classifier__max_depth': 5, 'classifier__n_estimators': 200}"
1,LightGBM,0.754180602006689,0.9297658862876255,0.8770903010033444,0.8695652173913043,0.8695652173913043,0.8846153846153846,0.8695652173913043,0.9347855336814586,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
1,XGBoost,0.7130912633061056,0.919732441471572,0.8553511705685619,0.8444444444444444,0.8260869565217391,0.8846153846153846,0.8636363636363636,0.9222860314107453,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 100}"
1,CatBoost,0.7145252027247703,0.9214046822742475,0.8578595317725752,0.851063829787234,0.8695652173913043,0.8461538461538461,0.8333333333333334,0.92706303049254,"{'classifier__depth': 4, 'classifier__learning_rate': 0.01}"
1,LR_ElasticNet,0.6695535716960599,0.9175084175084176,0.8308080808080808,0.8095238095238095,0.7727272727272727,0.8888888888888888,0.85,0.9102195164407441,"{'classifier__C': 0.1, 'classifier__l1_ratio': 0.2}"
1,GNB,0.5499450887908853,0.8804713804713804,0.7693602693602694,0.7692307692307693,0.9090909090909091,0.6296296296296297,0.6666666666666666,0.856921786868311,default
1,LDA,0.5447893535834707,0.9057239057239057,0.7668350168350169,0.7317073170731707,0.6818181818181818,0.8518518518518519,0.7894736842105263,0.9011182699841211,default
1,RF,0.5448462751310045,0.8695286195286195,0.771043771043771,0.7441860465116279,0.7272727272727273,0.8148148148148148,0.7619047619047619,0.8688874576349221,"{'classifier__max_depth': 10, 'classifier__n_estimators': 100}"
1,LightGBM,0.5025911034359737,0.8367003367003367,0.7483164983164983,0.7142857142857143,0.6818181818181818,0.8148148148148148,0.75,0.8320779800864451,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
1,XGBoost,0.41910986930593064,0.8131313131313131,0.7070707070707071,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.8239521671254201,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
1,CatBoost,0.5875420875420876,0.8686868686868687,0.7937710437710437,0.7727272727272727,0.7727272727272727,0.8148148148148148,0.7727272727272727,0.8688123539234547,"{'classifier__depth': 6, 'classifier__learning_rate': 0.01}"
